image,recording,window,t_start_s,display_order,label_Ch A,label_Ch B,label_Ch C,label_Ch D,label_Ch E,label_Ch F,label_Ch G,label_Ch H,label_Ch I,label_Ch J,seen,rater,seconds_spent,ts
M3-MT-cohort4-group3-3_w000820.png,M3_MT_cohort4_group3__3,820,4100.0,233,bad,bad,bad,bad,bad,bad,bad,bad,bad,bad,1,JL,7,2026-07-30T19:53:32.762Z
M3-MT-cohort4-group3-3_w001919.png,M3_MT_cohort4_group3__3,1919,9595.0,428,bad,bad,bad,bad,bad,bad,bad,bad,bad,bad,1,JL,13,2026-07-30T19:53:32.762Z
M3-MT-cohort4-group3-3_w001972.png,M3_MT_cohort4_group3__3,1972,9860.0,111,bad,bad,bad,bad,bad,bad,bad,bad,bad,bad,1,JL,4,2026-07-30T19:53:32.762Z
M3-MT-cohort4-group3-3_w002094.png,M3_MT_cohort4_group3__3,2094,10470.0,231,bad,bad,bad,bad,bad,bad,bad,bad,bad,bad,1,JL,5,2026-07-30T19:53:32.762Z
MMUT-2-cohort6-group1-0_w000573.png,MMUT(2)_cohort6_group1__0,573,2865.0,496,unsure,clean,clean,clean,bad,clean,unsure,unsure,clean,clean,1,JL,27,2026-07-30T19:53:32.762Z
MMUT-2-cohort6-group1-0_w001495.png,MMUT(2)_cohort6_group1__0,1495,7475.0,295,clean,unsure,unsure,clean,clean,clean,bad,unsure,clean,bad,1,JL,30,2026-07-30T19:53:32.762Z
MMUT-2-cohort6-group1-0_w002351.png,MMUT(2)_cohort6_group1__0,2351,11755.0,494,clean,clean,clean,unsure,bad,clean,bad,bad,clean,clean,1,JL,36,2026-07-30T19:53:32.762Z
MMUT-2-cohort6-group1-0_w003894.png,MMUT(2)_cohort6_group1__0,3894,19470.0,63,clean,clean,bad,bad,clean,clean,clean,bad,clean,clean,1,JL,20,2026-07-30T19:53:32.762Z
MMUT-2-cohort6-group1-0_w005892.png,MMUT(2)_cohort6_group1__0,5892,29460.0,154,bad,bad,unsure,clean,clean,bad,clean,clean,clean,clean,1,JL,26,2026-07-30T19:53:32.762Z
MMUT-2-cohort6-group1-1_w000573.png,MMUT(2)_cohort6_group1__1,573,2865.0,407,clean,clean,clean,clean,bad,clean,clean,clean,clean,bad,1,JL,23,2026-07-30T19:53:32.762Z
MMUT-2-cohort6-group1-1_w001495.png,MMUT(2)_cohort6_group1__1,1495,7475.0,395,clean,clean,bad,clean,bad,clean,clean,bad,bad,clean,1,JL,48,2026-07-30T19:53:32.762Z
MMUT-2-cohort6-group1-1_w002351.png,MMUT(2)_cohort6_group1__1,2351,11755.0,133,clean,bad,clean,unsure,clean,unsure,clean,clean,bad,clean,1,JL,123,2026-07-30T19:53:32.762Z
MMUT-2-cohort6-group1-1_w003894.png,MMUT(2)_cohort6_group1__1,3894,19470.0,411,bad,bad,bad,unsure,bad,bad,bad,bad,bad,bad,1,JL,32,2026-07-30T19:53:32.762Z
MMUT-2-cohort6-group1-1_w005892.png,MMUT(2)_cohort6_group1__1,5892,29460.0,257,clean,unsure,clean,clean,clean,clean,clean,unsure,unsure,unsure,1,JL,30,2026-07-30T19:53:32.762Z
MMUT-2-cohort6-group1-2_w000756.png,MMUT(2)_cohort6_group1__2,756,3780.0,166,unsure,clean,unsure,clean,unsure,clean,unsure,clean,clean,clean,1,JL,31,2026-07-30T19:53:32.762Z
MMUT-2-cohort6-group1-2_w006898.png,MMUT(2)_cohort6_group1__2,6898,34490.0,40,clean,bad,clean,unsure,clean,clean,clean,clean,bad,clean,1,JL,26,2026-07-30T19:53:32.762Z
MMUT-2-cohort6-group1-2_w009729.png,MMUT(2)_cohort6_group1__2,9729,48645.0,210,clean,clean,clean,clean,clean,clean,unsure,unsure,bad,clean,1,JL,23,2026-07-30T19:53:32.762Z
MMUT-2-cohort6-group1-2_w011369.png,MMUT(2)_cohort6_group1__2,11369,56845.0,457,clean,clean,clean,clean,clean,unsure,clean,clean,clean,bad,1,JL,15,2026-07-30T19:53:32.762Z
MMUT-2-cohort6-group1-2_w011949.png,MMUT(2)_cohort6_group1__2,11949,59745.0,322,clean,unsure,clean,clean,clean,bad,clean,clean,bad,clean,1,JL,22,2026-07-30T19:53:32.762Z
MMUT-2-cohort6-group1-3_w000031.png,MMUT(2)_cohort6_group1__3,31,155.0,327,clean,clean,unsure,clean,bad,clean,clean,clean,clean,bad,1,JL,17,2026-07-30T19:53:32.762Z
MMUT-2-cohort6-group1-3_w001605.png,MMUT(2)_cohort6_group1__3,1605,8025.0,323,unsure,clean,clean,bad,unsure,clean,clean,clean,bad,clean,1,JL,26,2026-07-30T19:53:32.762Z
MMUT-2-cohort6-group1-3_w002282.png,MMUT(2)_cohort6_group1__3,2282,11410.0,36,unsure,unsure,bad,bad,clean,clean,clean,unsure,clean,clean,1,JL,34,2026-07-30T19:53:32.762Z
MMUT-2-cohort6-group1-3_w005622.png,MMUT(2)_cohort6_group1__3,5622,28110.0,227,clean,bad,clean,clean,clean,clean,clean,clean,bad,clean,1,JL,15,2026-07-30T19:53:32.762Z
MMUT-2-cohort6-group1-3_w014268.png,MMUT(2)_cohort6_group1__3,14268,71340.0,164,clean,clean,unsure,clean,bad,bad,clean,clean,unsure,clean,1,JL,243,2026-07-30T19:53:32.762Z
MMUT-2-cohort6-group1-4_w000091.png,MMUT(2)_cohort6_group1__4,91,455.0,374,unsure,clean,clean,clean,clean,clean,clean,unsure,bad,unsure,1,JL,20,2026-07-30T19:53:32.762Z
MMUT-2-cohort6-group1-4_w000542.png,MMUT(2)_cohort6_group1__4,542,2710.0,62,unsure,unsure,unsure,bad,unsure,unsure,bad,unsure,unsure,unsure,1,JL,74,2026-07-30T19:53:32.762Z
MMUT-2-cohort6-group1-4_w002407.png,MMUT(2)_cohort6_group1__4,2407,12035.0,439,bad,bad,bad,bad,bad,bad,bad,bad,bad,bad,1,JL,33,2026-07-30T19:53:32.762Z
MMUT-2-cohort6-group1-4_w003177.png,MMUT(2)_cohort6_group1__4,3177,15885.0,324,clean,unsure,bad,bad,clean,bad,clean,clean,unsure,unsure,1,JL,58,2026-07-30T19:53:32.762Z
MMUT-2-cohort6-group1-4_w003539.png,MMUT(2)_cohort6_group1__4,3539,17695.0,303,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,3,2026-07-30T19:53:32.762Z
cohort-2-group-6-mouse-M3-cage3A-0_w000303.png,cohort 2 group 6 mouse M3 cage3A__0,303,1515.0,91,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,17,2026-07-30T19:53:32.762Z
cohort-2-group-6-mouse-M3-cage3A-0_w000462.png,cohort 2 group 6 mouse M3 cage3A__0,462,2310.0,228,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,8,2026-07-30T19:53:32.762Z
cohort-2-group-6-mouse-M3-cage3A-0_w001083.png,cohort 2 group 6 mouse M3 cage3A__0,1083,5415.0,261,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,4,2026-07-30T19:53:32.762Z
cohort-2-group-6-mouse-M3-cage3A-0_w001974.png,cohort 2 group 6 mouse M3 cage3A__0,1974,9870.0,479,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,8,2026-07-30T19:53:32.762Z
cohort-2-group-6-mouse-M3-cage3A-0_w009611.png,cohort 2 group 6 mouse M3 cage3A__0,9611,48055.0,237,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,15,2026-07-30T19:53:32.762Z
cohort-2-group-6-mouse-M3-cage3A-0_w009959.png,cohort 2 group 6 mouse M3 cage3A__0,9959,49795.0,462,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,6,2026-07-30T19:53:32.762Z
cohort-2-group-6-mouse-M3-cage3A-0_w010702.png,cohort 2 group 6 mouse M3 cage3A__0,10702,53510.0,351,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,14,2026-07-30T19:53:32.762Z
cohort-2-group-6-mouse-M3-cage3A-0_w011742.png,cohort 2 group 6 mouse M3 cage3A__0,11742,58710.0,262,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,4,2026-07-30T19:53:32.762Z
cohort-2-group-6-mouse-M3-cage3A-0_w014154.png,cohort 2 group 6 mouse M3 cage3A__0,14154,70770.0,478,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,11,2026-07-30T19:53:32.762Z
cohort-2-group-6-mouse-M3-cage3A-1_w000031.png,cohort 2 group 6 mouse M3 cage3A__1,31,155.0,353,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,5,2026-07-30T19:53:32.762Z
cohort-2-group-6-mouse-M3-cage3A-1_w004985.png,cohort 2 group 6 mouse M3 cage3A__1,4985,24925.0,107,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,5,2026-07-30T19:53:32.762Z
cohort-2-group-6-mouse-M3-cage3A-1_w009014.png,cohort 2 group 6 mouse M3 cage3A__1,9014,45070.0,449,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,15,2026-07-30T19:53:32.762Z
cohort-2-group-6-mouse-M3-cage3A-1_w009762.png,cohort 2 group 6 mouse M3 cage3A__1,9762,48810.0,305,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,8,2026-07-30T19:53:32.762Z
cohort-2-group-6-mouse-M3-cage3A-1_w010359.png,cohort 2 group 6 mouse M3 cage3A__1,10359,51795.0,94,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,7,2026-07-30T19:53:32.762Z
cohort-2-group-6-mouse-M3-cage3A-1_w011358.png,cohort 2 group 6 mouse M3 cage3A__1,11358,56790.0,226,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,1,JL,65,2026-07-30T19:53:32.762Z
cohort-2-group-6-mouse-M3-cage3A-1_w016873.png,cohort 2 group 6 mouse M3 cage3A__1,16873,84365.0,96,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,13,2026-07-30T19:53:32.762Z
cohort-2-group-6-mouse-M3-cage3A-1_w017244.png,cohort 2 group 6 mouse M3 cage3A__1,17244,86220.0,99,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,16,2026-07-30T19:53:32.762Z
cohort-2-group-6-mouse-M3-cage3A-2_w000303.png,cohort 2 group 6 mouse M3 cage3A__2,303,1515.0,51,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,324,2026-07-30T19:53:32.762Z
cohort-2-group-6-mouse-M3-cage3A-2_w000462.png,cohort 2 group 6 mouse M3 cage3A__2,462,2310.0,394,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,7,2026-07-30T19:53:32.762Z
cohort-2-group-6-mouse-M3-cage3A-2_w001083.png,cohort 2 group 6 mouse M3 cage3A__2,1083,5415.0,441,bad,bad,bad,bad,bad,bad,bad,bad,bad,bad,1,JL,11,2026-07-30T19:53:32.762Z
cohort-2-group-6-mouse-M3-cage3A-2_w001974.png,cohort 2 group 6 mouse M3 cage3A__2,1974,9870.0,205,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,10,2026-07-30T19:53:32.762Z
cohort-2-group-6-mouse-M3-cage3A-2_w009611.png,cohort 2 group 6 mouse M3 cage3A__2,9611,48055.0,490,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,19,2026-07-30T19:53:32.762Z
cohort-2-group-6-mouse-M3-cage3A-2_w009959.png,cohort 2 group 6 mouse M3 cage3A__2,9959,49795.0,86,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,10,2026-07-30T19:53:32.762Z
cohort-2-group-6-mouse-M3-cage3A-2_w011742.png,cohort 2 group 6 mouse M3 cage3A__2,11742,58710.0,417,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,4,2026-07-30T19:53:32.762Z
cohort-2-group-6-mouse-M3-cage3A-2_w014154.png,cohort 2 group 6 mouse M3 cage3A__2,14154,70770.0,208,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,4,2026-07-30T19:53:32.762Z
AP3B2het-207-M-0_w000652.png,AP3B2het-207-M__0,652,3260.0,59,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,23,2026-07-30T19:53:32.762Z
AP3B2het-207-M-0_w003996.png,AP3B2het-207-M__0,3996,19980.0,218,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,8,2026-07-30T19:53:32.762Z
AP3B2het-207-M-0_w005128.png,AP3B2het-207-M__0,5128,25640.0,241,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,7,2026-07-30T19:53:32.762Z
AP3B2het-207-M-0_w005574.png,AP3B2het-207-M__0,5574,27870.0,73,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,9,2026-07-30T19:53:32.762Z
AP3B2het-207-M-0_w008868.png,AP3B2het-207-M__0,8868,44340.0,265,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,9,2026-07-30T19:53:32.762Z
AP3B2het-207-M-0_w009832.png,AP3B2het-207-M__0,9832,49160.0,312,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,7,2026-07-30T19:53:32.762Z
AP3B2het-207-M-0_w010930.png,AP3B2het-207-M__0,10930,54650.0,306,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,6,2026-07-30T19:53:32.762Z
AP3B2het-207-M-0_w012311.png,AP3B2het-207-M__0,12311,61555.0,421,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,13,2026-07-30T19:53:32.762Z
AP3B2het-207-M-0_w013904.png,AP3B2het-207-M__0,13904,69520.0,149,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,15,2026-07-30T19:53:32.762Z
AP3B2het-207-M-1_w000397.png,AP3B2het-207-M__1,397,1985.0,284,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,5,2026-07-30T19:53:32.762Z
AP3B2het-207-M-1_w002737.png,AP3B2het-207-M__1,2737,13685.0,33,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,48,2026-07-30T19:53:32.762Z
AP3B2het-207-M-1_w006445.png,AP3B2het-207-M__1,6445,32225.0,184,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,13,2026-07-30T19:53:32.762Z
AP3B2het-207-M-1_w010670.png,AP3B2het-207-M__1,10670,53350.0,288,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,8,2026-07-30T19:53:32.762Z
AP3B2het-207-M-1_w018232.png,AP3B2het-207-M__1,18232,91160.0,331,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,7,2026-07-30T19:53:32.762Z
AP3B2het-207-M-1_w018753.png,AP3B2het-207-M__1,18753,93765.0,97,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,23,2026-07-30T19:53:32.762Z
AP3B2het-207-M-1_w018838.png,AP3B2het-207-M__1,18838,94190.0,347,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,7,2026-07-30T19:53:32.762Z
AP3B2het-207-M-1_w018961.png,AP3B2het-207-M__1,18961,94805.0,108,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,9,2026-07-30T19:53:32.762Z
AP3B2het-207-M-2_w002225.png,AP3B2het-207-M__2,2225,11125.0,442,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,6,2026-07-30T19:53:32.762Z
AP3B2het-207-M-2_w009266.png,AP3B2het-207-M__2,9266,46330.0,465,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,8,2026-07-30T19:53:32.762Z
AP3B2het-207-M-2_w012276.png,AP3B2het-207-M__2,12276,61380.0,320,clean,clean,clean,clean,clean,unsure,clean,clean,unsure,unsure,1,JL,37,2026-07-30T19:53:32.762Z
AP3B2het-207-M-2_w024129.png,AP3B2het-207-M__2,24129,120645.0,372,unsure,clean,clean,clean,unsure,unsure,clean,clean,clean,clean,1,JL,21,2026-07-30T19:53:32.762Z
AP3B2het-207-M-2_w024852.png,AP3B2het-207-M__2,24852,124260.0,124,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,275,2026-07-30T19:53:32.762Z
AP3B2het-207-M-2_w027166.png,AP3B2het-207-M__2,27166,135830.0,497,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,23,2026-07-30T19:53:32.762Z
AP3B2het-207-M-2_w027890.png,AP3B2het-207-M__2,27890,139450.0,474,unsure,clean,clean,clean,clean,clean,unsure,clean,unsure,clean,1,JL,39,2026-07-30T19:53:32.762Z
AP3B2het-207-M-2_w030911.png,AP3B2het-207-M__2,30911,154555.0,272,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,10,2026-07-30T19:53:32.762Z
AP3B2het-221-M-0_w001901.png,AP3B2het-221-M__0,1901,9505.0,212,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,20,2026-07-30T19:53:32.762Z
AP3B2het-221-M-0_w004009.png,AP3B2het-221-M__0,4009,20045.0,315,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,11,2026-07-30T19:53:32.762Z
AP3B2het-221-M-0_w009003.png,AP3B2het-221-M__0,9003,45015.0,387,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,6,2026-07-30T19:53:32.762Z
AP3B2het-221-M-0_w009882.png,AP3B2het-221-M__0,9882,49410.0,81,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,6,2026-07-30T19:53:32.762Z
AP3B2het-221-M-0_w012043.png,AP3B2het-221-M__0,12043,60215.0,172,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,7,2026-07-30T19:53:32.762Z
AP3B2het-221-M-1_w002711.png,AP3B2het-221-M__1,2711,13555.0,414,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,7,2026-07-30T19:53:32.762Z
AP3B2het-221-M-1_w004101.png,AP3B2het-221-M__1,4101,20505.0,401,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,4,2026-07-30T19:53:32.762Z
AP3B2het-221-M-1_w011921.png,AP3B2het-221-M__1,11921,59605.0,292,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,23,2026-07-30T19:53:32.762Z
AP3B2het-221-M-1_w012924.png,AP3B2het-221-M__1,12924,64620.0,258,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,5,2026-07-30T19:53:32.762Z
AP3B2het-221-M-1_w016571.png,AP3B2het-221-M__1,16571,82855.0,301,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,71,2026-07-30T19:53:32.762Z
AP3B2het-221-M-2_w004518.png,AP3B2het-221-M__2,4518,22590.0,273,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,18,2026-07-30T19:53:32.762Z
AP3B2het-221-M-2_w004812.png,AP3B2het-221-M__2,4812,24060.0,87,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,11,2026-07-30T19:53:32.762Z
AP3B2het-221-M-2_w009527.png,AP3B2het-221-M__2,9527,47635.0,426,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,7,2026-07-30T19:53:32.762Z
AP3B2het-221-M-2_w012390.png,AP3B2het-221-M__2,12390,61950.0,467,unsure,unsure,unsure,unsure,unsure,unsure,unsure,clean,clean,clean,1,JL,47,2026-07-30T19:53:32.762Z
AP3B2het-221-M-2_w013794.png,AP3B2het-221-M__2,13794,68970.0,280,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,12,2026-07-30T19:53:32.762Z
AP3B2het-221-M-3_w004828.png,AP3B2het-221-M__3,4828,24140.0,360,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,20,2026-07-30T19:53:32.762Z
AP3B2het-221-M-3_w006608.png,AP3B2het-221-M__3,6608,33040.0,98,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,11,2026-07-30T19:53:32.762Z
AP3B2het-221-M-3_w007752.png,AP3B2het-221-M__3,7752,38760.0,468,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,58,2026-07-30T19:53:32.762Z
AP3B2het-221-M-3_w008023.png,AP3B2het-221-M__3,8023,40115.0,69,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,25,2026-07-30T19:53:32.762Z
AP3B2het-221-M-3_w009362.png,AP3B2het-221-M__3,9362,46810.0,476,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,7,2026-07-30T19:53:32.762Z
AP3B2het-221-M-4_w003085.png,AP3B2het-221-M__4,3085,15425.0,161,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,7,2026-07-30T19:53:32.762Z
AP3B2het-221-M-4_w005058.png,AP3B2het-221-M__4,5058,25290.0,263,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,12,2026-07-30T19:53:32.762Z
AP3B2het-221-M-4_w005573.png,AP3B2het-221-M__4,5573,27865.0,451,bad,bad,bad,bad,bad,bad,bad,bad,bad,bad,1,JL,11,2026-07-30T19:53:32.762Z
AP3B2het-221-M-4_w012006.png,AP3B2het-221-M__4,12006,60030.0,328,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,76167,2026-07-30T19:53:32.762Z
AP3B2het-221-M-4_w013606.png,AP3B2het-221-M__4,13606,68030.0,376,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,18,2026-07-30T19:53:32.762Z
AP3B2wt-241-M-0_w000545.png,AP3B2wt-241-M__0,545,2725.0,213,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,10,2026-07-30T19:53:32.762Z
AP3B2wt-241-M-0_w000745.png,AP3B2wt-241-M__0,745,3725.0,171,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,14,2026-07-30T19:53:32.762Z
AP3B2wt-241-M-0_w001681.png,AP3B2wt-241-M__0,1681,8405.0,427,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,458,2026-07-30T19:53:32.762Z
AP3B2wt-241-M-0_w001815.png,AP3B2wt-241-M__0,1815,9075.0,430,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,5,2026-07-30T19:53:32.762Z
AP3B2wt-241-M-0_w002685.png,AP3B2wt-241-M__0,2685,13425.0,141,clean,clean,clean,clean,clean,clean,unsure,clean,clean,clean,1,JL,12,2026-07-30T19:53:32.762Z
AP3B2wt-241-M-0_w003454.png,AP3B2wt-241-M__0,3454,17270.0,422,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,7,2026-07-30T19:53:32.762Z
AP3B2wt-241-M-0_w005748.png,AP3B2wt-241-M__0,5748,28740.0,135,clean,unsure,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,28,2026-07-30T19:53:32.762Z
AP3B2wt-241-M-0_w007629.png,AP3B2wt-241-M__0,7629,38145.0,78,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,1,JL,259,2026-07-30T19:53:32.762Z
AP3B2wt-241-M-0_w007772.png,AP3B2wt-241-M__0,7772,38860.0,450,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,5,2026-07-30T19:53:32.762Z
AP3B2wt-241-M-1_w003864.png,AP3B2wt-241-M__1,3864,19320.0,221,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,17,2026-07-30T19:53:32.762Z
AP3B2wt-241-M-1_w004406.png,AP3B2wt-241-M__1,4406,22030.0,294,clean,clean,unsure,clean,clean,clean,clean,clean,clean,clean,1,JL,30,2026-07-30T19:53:32.762Z
AP3B2wt-241-M-1_w004665.png,AP3B2wt-241-M__1,4665,23325.0,393,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,1,JL,32,2026-07-30T19:53:32.762Z
AP3B2wt-241-M-1_w005411.png,AP3B2wt-241-M__1,5411,27055.0,13,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,22,2026-07-30T19:53:32.762Z
AP3B2wt-241-M-1_w007946.png,AP3B2wt-241-M__1,7946,39730.0,118,clean,clean,clean,unsure,clean,clean,clean,clean,clean,clean,1,JL,12,2026-07-30T19:53:32.762Z
AP3B2wt-241-M-1_w011179.png,AP3B2wt-241-M__1,11179,55895.0,83,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,1,JL,75,2026-07-30T19:53:32.762Z
AP3B2wt-241-M-1_w011958.png,AP3B2wt-241-M__1,11958,59790.0,361,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,7,2026-07-30T19:53:32.762Z
AP3B2wt-241-M-1_w013598.png,AP3B2wt-241-M__1,13598,67990.0,120,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,13,2026-07-30T19:53:32.762Z
AP3B2wt-241-M-2_w005971.png,AP3B2wt-241-M__2,5971,29855.0,385,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,67,2026-07-30T19:53:32.762Z
AP3B2wt-241-M-2_w018467.png,AP3B2wt-241-M__2,18467,92335.0,485,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,1,JL,18,2026-07-30T19:53:32.762Z
AP3B2wt-241-M-2_w021865.png,AP3B2wt-241-M__2,21865,109325.0,298,clean,unsure,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,15,2026-07-30T19:53:32.762Z
AP3B2wt-241-M-2_w025664.png,AP3B2wt-241-M__2,25664,128320.0,195,clean,unsure,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,12,2026-07-30T19:53:32.762Z
AP3B2wt-241-M-2_w031915.png,AP3B2wt-241-M__2,31915,159575.0,215,clean,clean,unsure,clean,clean,clean,clean,clean,clean,clean,1,JL,23,2026-07-30T19:53:32.762Z
AP3B2wt-241-M-2_w032930.png,AP3B2wt-241-M__2,32930,164650.0,435,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,1,JL,27,2026-07-30T19:53:32.762Z
AP3B2wt-241-M-2_w037775.png,AP3B2wt-241-M__2,37775,188875.0,297,clean,clean,clean,clean,unsure,clean,clean,clean,clean,clean,1,JL,11,2026-07-30T19:53:32.762Z
AP3B2wt-241-M-2_w038398.png,AP3B2wt-241-M__2,38398,191990.0,277,clean,clean,clean,clean,clean,clean,unsure,clean,unsure,clean,1,JL,20,2026-07-30T19:53:32.762Z
AP3B2wt-247-F-0_w000575.png,AP3B2wt-247-F__0,575,2875.0,24,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,16,2026-07-30T19:53:32.762Z
AP3B2wt-247-F-0_w002860.png,AP3B2wt-247-F__0,2860,14300.0,145,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,21,2026-07-30T19:53:32.762Z
AP3B2wt-247-F-0_w005933.png,AP3B2wt-247-F__0,5933,29665.0,26,bad,bad,bad,bad,bad,bad,bad,bad,bad,bad,1,JL,11,2026-07-30T19:53:32.762Z
AP3B2wt-247-F-0_w008321.png,AP3B2wt-247-F__0,8321,41605.0,48,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,14,2026-07-30T19:53:32.762Z
AP3B2wt-247-F-0_w010920.png,AP3B2wt-247-F__0,10920,54600.0,177,event,event,event,event,event,event,event,event,event,event,1,JL,13,2026-07-30T19:53:32.762Z
